station_ID,location,date,tavg,tmin,tmax
108,seoul,06/05/2018,16.6,15,20.7
108,seoul,07/05/2018,19.2,14,25.5
108,seoul,08/05/2018,17.5,11.6,22.9
108,seoul,09/05/2018,15.7,9.2,21.8
108,seoul,10/05/2018,15.4,11.3,21.4
108,seoul,11/05/2018,16.1,11.9,21.3
108,seoul,12/05/2018,14.2,11.8,16.1
108,seoul,13/05/2018,15.8,12.7,20
108,seoul,14/05/2018,18.2,11.9,24.5
108,seoul,15/05/2018,23.2,15.4,29.3
108,seoul,16/05/2018,22.3,21.8,24.4
108,seoul,17/05/2018,20.9,18.8,23.5
108,seoul,18/05/2018,16.3,12.2,19.3
108,seoul,19/05/2018,17.6,10.3,24.7
108,seoul,20/05/2018,17,11.5,22.6
108,seoul,21/05/2018,17.8,11.3,23.7
108,seoul,22/05/2018,18.1,15.4,23.2
108,seoul,23/05/2018,17.3,13.6,23.3
108,seoul,24/05/2018,18.3,11.2,23.7
108,seoul,25/05/2018,19.7,13.8,26.2
108,seoul,26/05/2018,21.8,14,29.6
108,seoul,27/05/2018,20.3,17.3,24.7
108,seoul,28/05/2018,22.3,16.2,29.1
108,seoul,29/05/2018,21.4,19.1,25.9
108,seoul,30/05/2018,20.2,15.8,24.7
108,seoul,31/05/2018,20.9,14.2,27.6
108,seoul,01/06/2018,23.8,17.5,30.2
108,seoul,02/06/2018,23.4,17.6,30.1
108,seoul,03/06/2018,24,16.9,30.8
108,seoul,04/06/2018,22.6,18.9,27.5
108,seoul,05/06/2018,23.7,17.7,29.2
108,seoul,06/06/2018,23,18.4,27.9
108,seoul,07/06/2018,22.2,17.8,29.4
108,seoul,08/06/2018,21.9,18.5,27
108,seoul,09/06/2018,23.7,18.9,30.1
108,seoul,10/06/2018,21.3,18.3,24.9
108,seoul,11/06/2018,20.2,18,23.9
108,seoul,12/06/2018,21.3,16.6,27.1
108,seoul,13/06/2018,22,18.3,27
108,seoul,14/06/2018,21.6,18.8,25.1
108,seoul,15/06/2018,21.7,17.2,27
108,seoul,16/06/2018,22.5,16.3,28.7
108,seoul,17/06/2018,22.8,18.9,27.5
108,seoul,18/06/2018,24.8,19.9,30.8
108,seoul,19/06/2018,22.4,19.1,27.2
108,seoul,20/06/2018,22.7,19.1,28.4
108,seoul,21/06/2018,23.7,19.4,28.7
108,seoul,22/06/2018,25,18.2,32
108,seoul,23/06/2018,24.5,20.9,28.9
108,seoul,24/06/2018,25.2,20.1,32.1
108,seoul,25/06/2018,27.1,21.3,32.9
108,seoul,26/06/2018,22.3,20.2,26.9
108,seoul,27/06/2018,22.3,19.1,25.5
108,seoul,28/06/2018,23.3,20.6,27.3
108,seoul,29/06/2018,24.7,21.9,29.1
108,seoul,30/06/2018,24.4,21.6,27.9
108,seoul,01/07/2018,21.9,21,22.8
108,seoul,02/07/2018,22.6,20.6,25.3
108,seoul,03/07/2018,27.4,22.5,32.6
108,seoul,04/07/2018,27.3,24,31.8
108,seoul,05/07/2018,25.3,23.4,29
108,seoul,06/07/2018,23.9,21.5,27.1
108,seoul,07/07/2018,23.7,19.5,29.2
108,seoul,08/07/2018,23.3,17.7,28.1
108,seoul,09/07/2018,20.8,20.1,24.2
108,seoul,10/07/2018,23.7,20.4,26.5
108,seoul,11/07/2018,26.8,24.4,29.5
108,seoul,12/07/2018,26.6,25.1,28.2
108,seoul,13/07/2018,27.3,24.7,30.9
108,seoul,14/07/2018,27.9,24.6,31.9
108,seoul,15/07/2018,28.3,24.5,33.2
108,seoul,16/07/2018,28.7,24,34
108,seoul,17/07/2018,28.1,23.9,32.1
108,seoul,18/07/2018,28.2,23.7,33.2
108,seoul,19/07/2018,28.7,23.2,34.1
108,seoul,20/07/2018,29.5,24.6,34.7
108,seoul,21/07/2018,30.6,24.9,36.9
108,seoul,22/07/2018,31.8,25.3,38
108,seoul,23/07/2018,31.7,29.2,35.7
108,seoul,24/07/2018,31.4,27.2,36.8
108,seoul,25/07/2018,30.1,27.7,34.1
108,seoul,26/07/2018,30.1,27.3,33.7
108,seoul,27/07/2018,30.9,27.2,35.4
108,seoul,28/07/2018,29.5,28,35.2
108,seoul,29/07/2018,31.3,26.4,36.7
108,seoul,30/07/2018,31.7,26.2,36.9
108,seoul,31/07/2018,32.6,27.8,38.3
108,seoul,01/08/2018,33.6,27.8,39.6
108,seoul,02/08/2018,33.7,30.3,37.9
108,seoul,03/08/2018,33.1,30,37.9
108,seoul,04/08/2018,31.1,28,34.9
108,seoul,05/08/2018,30,27.2,33.9
108,seoul,06/08/2018,30.5,28.3,35.3
108,seoul,07/08/2018,30.5,26.8,35.9
108,seoul,08/08/2018,31,27.6,35.3
108,seoul,09/08/2018,28.8,27.1,32.5
108,seoul,10/08/2018,30.7,25.7,36.8
108,seoul,11/08/2018,31,26.4,36
108,seoul,12/08/2018,30.6,27.2,35.3
108,seoul,13/08/2018,30.5,26.7,34.4
108,seoul,14/08/2018,31.7,27.7,37.2
108,seoul,15/08/2018,31.7,28.3,38
108,seoul,16/08/2018,29.9,24.1,35.6
108,seoul,17/08/2018,27.2,21.7,33.8
108,seoul,18/08/2018,26.7,21.5,32.1
108,seoul,19/08/2018,28.2,23,34.4
108,seoul,20/08/2018,29.1,25.1,33.3
108,seoul,21/08/2018,26.6,23.4,31
108,seoul,22/08/2018,30.7,23.4,37.6
108,seoul,23/08/2018,29.4,25.7,32.2
108,seoul,24/08/2018,24.4,23.2,26.3
108,seoul,25/08/2018,25.2,22.7,29.3
108,seoul,26/08/2018,23.2,20.3,29
108,seoul,27/08/2018,22.7,20.2,24.9
108,seoul,28/08/2018,23.7,22.5,26.1
108,seoul,29/08/2018,25.2,22.7,27.4
108,seoul,30/08/2018,25.3,23.9,28.2
108,seoul,31/08/2018,25.6,22.8,30.3
108,seoul,01/09/2018,25.5,20.8,30.9
108,seoul,02/09/2018,25.1,20.1,29.6
108,seoul,03/09/2018,23.3,21.4,25.8
108,seoul,04/09/2018,23.2,20,27.8
108,seoul,05/09/2018,24,19.6,28.5
108,seoul,06/09/2018,24.1,20.9,28.2
108,seoul,07/09/2018,22,19.1,25.5
108,seoul,08/09/2018,21.7,15.9,27.7
108,seoul,09/09/2018,22.2,15.6,28.9
108,seoul,10/09/2018,22.9,18.6,28.4
108,seoul,11/09/2018,21.6,16.8,26.1
108,seoul,12/09/2018,22.8,16.8,28.2
108,seoul,13/09/2018,23.5,20.3,28.3
108,seoul,14/09/2018,23.5,20.3,26.8
108,seoul,15/09/2018,23.3,21,26
108,seoul,16/09/2018,22.2,21,23.9
108,seoul,17/09/2018,22.3,18.5,27.7
108,seoul,18/09/2018,22,17.7,26.5
108,seoul,19/09/2018,22.1,18.9,26.6
108,seoul,20/09/2018,19,17.8,20.1
108,seoul,21/09/2018,19.4,17.6,21.9
108,seoul,22/09/2018,20.8,17.2,25.5
108,seoul,23/09/2018,19.4,15.6,25.3
108,seoul,24/09/2018,17.6,14.2,22.1
108,seoul,25/09/2018,17.8,10.8,24.3
108,seoul,26/09/2018,19.4,16.2,24.8
108,seoul,27/09/2018,18.9,13.2,25
108,seoul,28/09/2018,17.5,14.3,22.2
108,seoul,29/09/2018,20.2,14.6,27
108,seoul,30/09/2018,17.6,14,21.6
108,seoul,01/10/2018,15.4,13,19.7
108,seoul,02/10/2018,15.9,10.3,22
108,seoul,03/10/2018,17.3,11.2,24.2
108,seoul,04/10/2018,19.3,13,25.6
108,seoul,05/10/2018,16.9,15.7,19
108,seoul,06/10/2018,18,16.3,21.7
108,seoul,07/10/2018,16.4,12.3,21.1
108,seoul,08/10/2018,14.8,9.2,20.9
108,seoul,09/10/2018,15.3,10.7,19.8
108,seoul,10/10/2018,12,7.9,16.7
108,seoul,11/10/2018,9.7,6.1,13.9
108,seoul,12/10/2018,10.9,5.2,17.4
108,seoul,13/10/2018,12.5,6.1,19.8
108,seoul,14/10/2018,13.2,6.8,20.3
108,seoul,15/10/2018,15.2,10.9,21
108,seoul,16/10/2018,14.5,9.9,20.3
108,seoul,17/10/2018,12.4,8.4,18.6
108,seoul,18/10/2018,12.7,7.5,19
108,seoul,19/10/2018,13.1,7.2,20.4
108,seoul,20/10/2018,13.4,6.9,21.4
108,seoul,21/10/2018,13.4,7.2,21.1
108,seoul,22/10/2018,14,8.8,20.6
108,seoul,23/10/2018,12.2,9.8,16.9
108,seoul,24/10/2018,12.5,7.6,18.7
108,seoul,25/10/2018,13.8,7,21.2
108,seoul,26/10/2018,12.2,9.9,14.7
108,seoul,27/10/2018,8.7,6.2,11.6
108,seoul,28/10/2018,8.3,5.2,13.5
108,seoul,29/10/2018,7.2,3.4,11.7
108,seoul,30/10/2018,6.1,0.7,11.6
108,seoul,31/10/2018,7.4,3,12.6
108,seoul,01/11/2018,8.4,2.5,15.2
108,seoul,02/11/2018,10.6,4,19
108,seoul,03/11/2018,11.2,5,19.1
108,seoul,04/11/2018,11.6,5.3,19.4
108,seoul,05/11/2018,11.9,6.6,18.3
108,seoul,06/11/2018,12.2,8,17.5
108,seoul,07/11/2018,12.8,10.3,15.7
108,seoul,08/11/2018,11.8,10.5,14.7
108,seoul,09/11/2018,12.1,9.5,15.4
108,seoul,10/11/2018,11.9,8.8,17.1
108,seoul,11/11/2018,8.1,5.4,10.9
108,seoul,12/11/2018,8.1,3.1,15.1
108,seoul,13/11/2018,8.8,4.1,15.4
108,seoul,14/11/2018,9.8,4.8,16.6
108,seoul,15/11/2018,9.7,4.7,16.2
108,seoul,16/11/2018,8.8,4.2,14.5
108,seoul,17/11/2018,4.9,0.6,11.4
108,seoul,18/11/2018,6.1,1.9,10.7
108,seoul,19/11/2018,6.5,3.3,11.3
108,seoul,20/11/2018,6.5,0,12.7
108,seoul,21/11/2018,5.8,3.1,8.2
108,seoul,22/11/2018,2.3,-1.3,7.1
108,seoul,23/11/2018,1.9,-3.1,7.6
108,seoul,24/11/2018,2.6,0.3,3.8
108,seoul,25/11/2018,4.8,1.3,9.8
108,seoul,26/11/2018,6.3,1.6,13.6
108,seoul,27/11/2018,7.1,3.1,12.5
108,seoul,28/11/2018,5,2.1,11.1
108,seoul,29/11/2018,3.5,0.6,6.7
108,seoul,30/11/2018,2.7,-1.5,8
108,seoul,01/12/2018,5.5,0.8,12.4
108,seoul,02/12/2018,8.2,2.8,11.8
108,seoul,03/12/2018,11.5,9.3,13.5
108,seoul,04/12/2018,6.7,-0.3,11.8
108,seoul,05/12/2018,0,-4.3,3.4
108,seoul,06/12/2018,2.4,-1,6.8
108,seoul,07/12/2018,-7.3,-9.6,-1.1
108,seoul,08/12/2018,-8.3,-11.4,-4.4
108,seoul,09/12/2018,-7.2,-11.8,-2.1
108,seoul,10/12/2018,-2.5,-8.1,4.6
108,seoul,11/12/2018,0.2,-2.4,2.9
108,seoul,12/12/2018,-1.9,-5,2.4
108,seoul,13/12/2018,-2.2,-5.9,2.1
108,seoul,14/12/2018,-4.4,-7.8,0.6
108,seoul,15/12/2018,-2.4,-7.8,3.2
108,seoul,16/12/2018,0,-2.6,2.1
108,seoul,17/12/2018,1.6,-1.5,5.9
108,seoul,18/12/2018,2.6,-2.8,7.4
108,seoul,19/12/2018,4,1.3,9.5
108,seoul,20/12/2018,3.4,-1.1,10.4
108,seoul,21/12/2018,5.6,0.4,9.8
108,seoul,22/12/2018,6.9,2.9,12.4
108,seoul,23/12/2018,2.4,-3.4,7.5
108,seoul,24/12/2018,-2.3,-5.9,3.1
108,seoul,25/12/2018,0.6,-4,5.2
108,seoul,26/12/2018,-1.5,-7.1,3
108,seoul,27/12/2018,-10.1,-12.5,-6.5
108,seoul,28/12/2018,-10.5,-14.4,-6.6
108,seoul,29/12/2018,-7.6,-10.5,-3
108,seoul,30/12/2018,-6.8,-11.3,-0.9
108,seoul,31/12/2018,-5.4,-10.5,-0.5
108,seoul,01/01/2019,-5,-8.2,-0.6
108,seoul,02/01/2019,-4.9,-8.8,0.2
108,seoul,03/01/2019,-3.5,-8.4,3.2
108,seoul,04/01/2019,-1.1,-6.2,4.1
108,seoul,05/01/2019,-2.8,-5.5,1.1
108,seoul,06/01/2019,-2.8,-6.3,2.7
108,seoul,07/01/2019,-1.9,-6.2,3.1
108,seoul,08/01/2019,-3.5,-7.2,0.5
108,seoul,09/01/2019,-4.7,-9.4,1.3
108,seoul,10/01/2019,-0.6,-4.5,3
108,seoul,11/01/2019,2.4,-0.4,7.2
108,seoul,12/01/2019,2.8,-0.6,8
108,seoul,13/01/2019,1.2,-3,7.6
108,seoul,14/01/2019,1.4,-2.4,5.3
108,seoul,15/01/2019,-1.7,-7.2,2.6
108,seoul,16/01/2019,-5.2,-10.1,-1.1
108,seoul,17/01/2019,-0.3,-3.2,4
108,seoul,18/01/2019,0.6,-4.6,6.7
108,seoul,19/01/2019,3.6,0,8.5
108,seoul,20/01/2019,-1.4,-5.5,4
108,seoul,21/01/2019,-1.2,-6.7,4.2
108,seoul,22/01/2019,1.7,-3.3,7.1
108,seoul,23/01/2019,2,-0.8,7
108,seoul,24/01/2019,0.1,-4.6,6.5
108,seoul,25/01/2019,-1.2,-3.8,2.6
108,seoul,26/01/2019,-2.5,-6.5,2.4
108,seoul,27/01/2019,-0.1,-6.6,5.1
108,seoul,28/01/2019,1.2,-2.4,4.5
108,seoul,29/01/2019,-0.2,-5.6,7
108,seoul,30/01/2019,1.8,-2.8,6.6
108,seoul,31/01/2019,-2,-6.2,2.3
108,seoul,01/02/2019,-2.1,-7.4,2.8
108,seoul,02/02/2019,1.4,-3.2,6.1
108,seoul,03/02/2019,3.3,2,4.9
108,seoul,04/02/2019,-0.6,-3.3,3
108,seoul,05/02/2019,2.8,-3.6,10.1
108,seoul,06/02/2019,5.1,0.1,9.3
108,seoul,07/02/2019,-2.1,-8.2,6.3
108,seoul,08/02/2019,-6.1,-10.2,-1.3
108,seoul,09/02/2019,-5.4,-8.6,-1.9
108,seoul,10/02/2019,-5,-9.1,-1.9
108,seoul,11/02/2019,-3,-7.5,2
108,seoul,12/02/2019,-0.6,-4.1,3.7
108,seoul,13/02/2019,-2.1,-5.7,2.5
108,seoul,14/02/2019,-0.5,-5.9,6.3
108,seoul,15/02/2019,-0.8,-2.9,0.9
108,seoul,16/02/2019,-2.7,-5.1,1.5
108,seoul,17/02/2019,-1.8,-6.8,4.6
108,seoul,18/02/2019,0.9,-4.7,5.9
108,seoul,19/02/2019,1.4,0.2,3
108,seoul,20/02/2019,1.7,-0.1,4.5
108,seoul,21/02/2019,2.4,-2.6,9
108,seoul,22/02/2019,4,-1.6,10.8
108,seoul,23/02/2019,6.8,0.5,14.5
108,seoul,24/02/2019,6.3,1.2,13.7
108,seoul,25/02/2019,4.7,1.3,10.2
108,seoul,26/02/2019,5.2,-1.5,12
108,seoul,27/02/2019,7.8,4.7,14
108,seoul,28/02/2019,6.6,2,12.8
108,seoul,01/03/2019,6.6,1.2,13
108,seoul,02/03/2019,7.8,1.3,14.7
108,seoul,03/03/2019,9.4,2.5,16.1
108,seoul,04/03/2019,9.9,5,16.3
108,seoul,05/03/2019,8.4,5.6,12.9
108,seoul,06/03/2019,8.4,5.7,12.4
108,seoul,07/03/2019,7,3.1,12.7
108,seoul,08/03/2019,6.1,0.6,13.4
108,seoul,09/03/2019,7.2,-0.4,14.9
108,seoul,10/03/2019,10.1,6.7,15.3
108,seoul,11/03/2019,6.6,3.5,10
108,seoul,12/03/2019,3.9,-0.3,7.9
108,seoul,13/03/2019,3.5,-0.4,8.5
108,seoul,14/03/2019,5,-1.7,10
108,seoul,15/03/2019,5.5,1.6,11.3
108,seoul,16/03/2019,4.3,0.2,9.2
108,seoul,17/03/2019,6.3,2.6,12.4
108,seoul,18/03/2019,7.1,1.4,14.4
108,seoul,19/03/2019,10,3.4,16.7
108,seoul,20/03/2019,10.3,7.1,14.6
108,seoul,21/03/2019,7.1,1.9,11.1
108,seoul,22/03/2019,3.3,-0.7,8.3
108,seoul,23/03/2019,3.3,-0.4,8.2
108,seoul,24/03/2019,4.3,-0.8,9.7
108,seoul,25/03/2019,7.3,2.9,11.5
108,seoul,26/03/2019,11.4,7.4,17.6
108,seoul,27/03/2019,11.6,8.9,16.2
108,seoul,28/03/2019,9.4,5.6,14.6
108,seoul,29/03/2019,9.2,5.5,15.1
108,seoul,30/03/2019,5.2,3.5,8.4
108,seoul,31/03/2019,4.4,2.6,8.4
108,seoul,01/04/2019,5.5,0.3,11.3
108,seoul,02/04/2019,6.7,1.3,13
108,seoul,03/04/2019,7.6,1.9,13.6
108,seoul,04/04/2019,9.2,3,15.7
108,seoul,05/04/2019,11.4,7,17.2
108,seoul,06/04/2019,9.3,5.9,12.2
108,seoul,07/04/2019,12.6,5.6,20.3
108,seoul,08/04/2019,11.6,7.6,17.2
108,seoul,09/04/2019,9.2,4.7,13.9
108,seoul,10/04/2019,7.1,4.7,10.2
108,seoul,11/04/2019,9.5,4.3,15.7
108,seoul,12/04/2019,11.4,5.5,18.4
108,seoul,13/04/2019,11.8,6.2,17.9
108,seoul,14/04/2019,9.6,6.9,13.6
108,seoul,15/04/2019,11.6,3.9,18.1
108,seoul,16/04/2019,14.9,6.8,22.6
108,seoul,17/04/2019,15.3,9.1,21.8
108,seoul,18/04/2019,12.6,10.4,16.2
108,seoul,19/04/2019,13.8,9.6,19.7
108,seoul,20/04/2019,14.3,9.7,19.1
108,seoul,21/04/2019,14.8,12.2,20.2
108,seoul,22/04/2019,19.3,10.7,28.2
108,seoul,23/04/2019,20.4,15.3,25.5
108,seoul,24/04/2019,19.5,15.8,25.9
108,seoul,25/04/2019,13.2,9.4,17.2
108,seoul,26/04/2019,8.4,6.2,9.9
108,seoul,27/04/2019,11.6,4.1,18.2
108,seoul,28/04/2019,12.9,9.9,16.6
108,seoul,29/04/2019,13,8.3,17.3
108,seoul,30/04/2019,15.5,9,22.5
108,seoul,01/05/2019,16.4,11.2,22.2
108,seoul,02/05/2019,17.1,10.6,25.3
108,seoul,03/05/2019,17.9,10.1,26.1
108,seoul,04/05/2019,19.5,12,27.4
108,seoul,05/05/2019,19.2,13.6,26.5
108,seoul,06/05/2019,14.5,9.8,19.8
108,seoul,07/05/2019,15,8.4,21.9
108,seoul,08/05/2019,15.6,10.1,21.3
108,seoul,09/05/2019,16.6,11.7,22.9
108,seoul,10/05/2019,17.8,10.3,26.8
108,seoul,11/05/2019,20.3,13.2,28.3
108,seoul,12/05/2019,21.6,14.7,28.9
108,seoul,13/05/2019,18.7,15.5,22.8
108,seoul,14/05/2019,19.6,12.9,26.9
108,seoul,15/05/2019,20.7,14.8,28
108,seoul,16/05/2019,23.5,16.7,30
108,seoul,17/05/2019,23.6,17.6,28.3
108,seoul,18/05/2019,22.8,19.1,25.9
108,seoul,19/05/2019,19.4,17.9,21.6
108,seoul,20/05/2019,16.4,13,20.2
108,seoul,21/05/2019,17.2,11.7,23.8
108,seoul,22/05/2019,19.5,12.3,26.5
108,seoul,23/05/2019,22.1,15,29.2
108,seoul,24/05/2019,24.2,16.2,33.4
108,seoul,25/05/2019,23.4,18.4,28.6
108,seoul,26/05/2019,24.5,18.6,31.1
108,seoul,27/05/2019,17.8,14.3,22.3
108,seoul,28/05/2019,18.1,11.9,24.6
108,seoul,29/05/2019,20.3,13.3,26.5
108,seoul,30/05/2019,19.6,14.6,24.5
108,seoul,31/05/2019,19.1,16.1,23.3
108,seoul,01/06/2019,18.9,14.8,23.7
108,seoul,02/06/2019,21.1,14.1,27.8
108,seoul,03/06/2019,23.1,16,29.5
108,seoul,04/06/2019,22.6,17.6,29
108,seoul,05/06/2019,23,17.8,29.6
108,seoul,06/06/2019,21.2,18.6,25.1
108,seoul,07/06/2019,20,17,24.7
108,seoul,08/06/2019,21.9,16,27.6
108,seoul,09/06/2019,21.6,17.1,26.5
108,seoul,10/06/2019,18.4,15.7,21.9
108,seoul,11/06/2019,20.5,15.5,26.1
108,seoul,12/06/2019,21.5,16.1,26.4
108,seoul,13/06/2019,23,16.6,28.8
108,seoul,14/06/2019,23,19.1,28.4
108,seoul,15/06/2019,21.9,17.9,27.4
108,seoul,16/06/2019,22,16.1,27.2
108,seoul,17/06/2019,21.7,18.1,26.2
108,seoul,18/06/2019,20.8,17,24.8
108,seoul,19/06/2019,21.4,18.9,25.4
108,seoul,20/06/2019,22.7,19.8,27.8
108,seoul,21/06/2019,22.1,19.4,26.1
108,seoul,22/06/2019,24.2,17.7,30.6
108,seoul,23/06/2019,25,19.1,31
108,seoul,24/06/2019,25.2,20.9,30.9
108,seoul,25/06/2019,25.6,19.5,32.8
108,seoul,26/06/2019,25.5,20.7,29.5
108,seoul,27/06/2019,25.5,21.9,31.2
108,seoul,28/06/2019,24.7,22.3,29
108,seoul,29/06/2019,23.1,19.6,27.7
108,seoul,30/06/2019,23.9,20.9,28.5
108,seoul,01/07/2019,23.9,20.6,28.9
108,seoul,02/07/2019,24.4,20.8,30.1
108,seoul,03/07/2019,24.1,21.2,27.4
108,seoul,04/07/2019,25.4,20,32.8
108,seoul,05/07/2019,27.6,20.2,35
108,seoul,06/07/2019,29.7,24.6,36.1
108,seoul,07/07/2019,26.7,22.7,32.5
108,seoul,08/07/2019,25.1,21.2,31
108,seoul,09/07/2019,25,19.7,30
108,seoul,10/07/2019,22.7,19.3,27.3
108,seoul,11/07/2019,21.9,19.5,25.9
108,seoul,12/07/2019,23.6,20,28.7
108,seoul,13/07/2019,24.9,22.1,29.7
108,seoul,14/07/2019,25.9,21.2,31.6
108,seoul,15/07/2019,23.8,22.1,27.4
108,seoul,16/07/2019,24.7,21.4,28.8
108,seoul,17/07/2019,25.6,22.3,29.2
108,seoul,18/07/2019,26.9,23.3,32.1
108,seoul,19/07/2019,28.6,22.8,35
108,seoul,20/07/2019,28,25.1,31.9
108,seoul,21/07/2019,25.1,24.2,27
108,seoul,22/07/2019,26.7,24.2,31
108,seoul,23/07/2019,28.1,24.4,32.9
108,seoul,24/07/2019,26.5,25.2,27.2
108,seoul,25/07/2019,26.3,25.6,27.4
108,seoul,26/07/2019,25.1,23.7,25.9
108,seoul,27/07/2019,28.4,24.9,33.4
108,seoul,28/07/2019,26.1,25,28.2
108,seoul,29/07/2019,27.5,25.6,30
108,seoul,30/07/2019,28.1,26.3,30.8
108,seoul,31/07/2019,25.8,24,27.5
108,seoul,01/08/2019,26.3,23.5,30.1
108,seoul,02/08/2019,28.4,24.7,33.1
108,seoul,03/08/2019,29.4,25.6,36
108,seoul,04/08/2019,28.3,25,34.4
108,seoul,05/08/2019,30.5,25.6,35.9
108,seoul,06/08/2019,31.6,27.9,36.8
108,seoul,07/08/2019,26.9,23.9,30.3
108,seoul,08/08/2019,28.9,25.9,32.7
108,seoul,09/08/2019,29.8,26,34.6
108,seoul,10/08/2019,31.5,26.6,36.5
108,seoul,11/08/2019,30.4,26.3,35.7
108,seoul,12/08/2019,26.6,24.8,28.5
108,seoul,13/08/2019,29.2,25.1,35.3
108,seoul,14/08/2019,30.4,25.9,35.7
108,seoul,15/08/2019,25.9,23.9,28.6
108,seoul,16/08/2019,25.9,23,29.5
108,seoul,17/08/2019,25.9,23.4,28.8
108,seoul,18/08/2019,25.6,22.6,30.7
108,seoul,19/08/2019,26.3,21.2,31.3
108,seoul,20/08/2019,28.2,23.2,32.8
108,seoul,21/08/2019,27,24.4,30.4
108,seoul,22/08/2019,26.9,23,31.4
108,seoul,23/08/2019,26.2,22.7,30.5
108,seoul,24/08/2019,24.1,21.5,27.3
108,seoul,25/08/2019,25,20.2,29.9
108,seoul,26/08/2019,26.4,21.5,32.1
108,seoul,27/08/2019,25.7,22.2,29.3
108,seoul,28/08/2019,26.1,23.6,30.2
108,seoul,29/08/2019,23.4,20.1,26.4
108,seoul,30/08/2019,22.6,19.5,27
108,seoul,31/08/2019,23.5,18.5,28.9
108,seoul,01/09/2019,23.7,19.2,27.8
108,seoul,02/09/2019,24.4,19.4,29.7
108,seoul,03/09/2019,24.1,22,28
108,seoul,04/09/2019,22.8,21.2,25.5
108,seoul,05/09/2019,23,21.5,27.6
108,seoul,06/09/2019,25.3,21.6,29.1
108,seoul,07/09/2019,25.7,22.6,29.5
108,seoul,08/09/2019,24.7,22.9,27.3
108,seoul,09/09/2019,25.1,22.4,28
108,seoul,10/09/2019,23.8,22.1,26.5
108,seoul,11/09/2019,24.3,20.4,28.7
108,seoul,12/09/2019,21,18.7,22.9
108,seoul,13/09/2019,23.3,18.3,29.3
108,seoul,14/09/2019,22.4,20.8,24.1
108,seoul,15/09/2019,24.2,19.5,30
108,seoul,16/09/2019,24.5,20.7,30.5
108,seoul,17/09/2019,23.5,18,29
108,seoul,18/09/2019,21,16,25.4
108,seoul,19/09/2019,19.5,13.6,26
108,seoul,20/09/2019,19.6,15.8,24.2
108,seoul,21/09/2019,19.6,18.3,22.1
108,seoul,22/09/2019,18.6,17.3,19.6
108,seoul,23/09/2019,20,16.9,24.6
108,seoul,24/09/2019,19.8,13.9,26.5
108,seoul,25/09/2019,20.9,14.8,27.4
108,seoul,26/09/2019,22.9,17.7,29
108,seoul,27/09/2019,22.9,19.6,27
108,seoul,28/09/2019,23.7,19.4,29.2
108,seoul,29/09/2019,22.6,17.9,28.6
108,seoul,30/09/2019,22.4,16.4,29.9
108,seoul,01/10/2019,23.1,17.6,28.2
108,seoul,02/10/2019,21.6,20,24.2
108,seoul,03/10/2019,22.4,19.8,27.3
108,seoul,04/10/2019,22.4,18,27.8
108,seoul,05/10/2019,18.7,14.7,21.9
108,seoul,06/10/2019,18.1,13.2,22.7
108,seoul,07/10/2019,14.8,13.3,17.9
108,seoul,08/10/2019,14.7,10.6,19.8
108,seoul,09/10/2019,13.6,7.7,20.4
108,seoul,10/10/2019,15.2,10.7,19.8
108,seoul,11/10/2019,18.8,13,26.1
108,seoul,12/10/2019,17.9,13.3,23.3
108,seoul,13/10/2019,17.2,12.1,23.8
108,seoul,14/10/2019,14.4,9.5,19.6
108,seoul,15/10/2019,14.5,8.8,20.4
108,seoul,16/10/2019,14.6,9,20.8
108,seoul,17/10/2019,15.4,11.2,21.6
108,seoul,18/10/2019,17,12,22.7
108,seoul,19/10/2019,17,12.1,23.1
108,seoul,20/10/2019,16.5,12,22.9
108,seoul,21/10/2019,17.1,10.9,24.6
108,seoul,22/10/2019,18.1,13.3,24.4
108,seoul,23/10/2019,17,14.3,20.7
108,seoul,24/10/2019,18.3,15.3,23.8
108,seoul,25/10/2019,16.7,13.1,22
108,seoul,26/10/2019,10,6.6,14.9
108,seoul,27/10/2019,11,4.7,17.4
108,seoul,28/10/2019,12.9,7.4,17.7
108,seoul,29/10/2019,12.5,8.2,17.6
108,seoul,30/10/2019,11.2,5,17.7
108,seoul,31/10/2019,14.8,8.4,19.7
108,seoul,01/11/2019,14.9,11.4,20.5
108,seoul,02/11/2019,13.6,8.3,18.7
108,seoul,03/11/2019,14.7,9.4,22.1
108,seoul,04/11/2019,13.8,9.2,20.3
108,seoul,05/11/2019,12.4,8.4,18.4
108,seoul,06/11/2019,11,6.3,16.5
108,seoul,07/11/2019,9.2,5,13.6
108,seoul,08/11/2019,6.8,1.1,13
108,seoul,09/11/2019,9.5,3.5,17.2
108,seoul,10/11/2019,10,6.2,15.3
108,seoul,11/11/2019,11.2,7.9,15.1
108,seoul,12/11/2019,9.3,4.8,14.5
108,seoul,13/11/2019,7.2,3,11.3
108,seoul,14/11/2019,1.3,-2.5,5
108,seoul,15/11/2019,5.6,1.4,7.6
108,seoul,16/11/2019,6.8,3.8,12.7
108,seoul,17/11/2019,8.3,5.6,10.5
108,seoul,18/11/2019,4.6,0.4,12.7
108,seoul,19/11/2019,0.2,-3.5,4
108,seoul,20/11/2019,0.5,-4.6,6.3
108,seoul,21/11/2019,4.2,-2.3,9
108,seoul,22/11/2019,9.7,3,17.3
108,seoul,23/11/2019,12.1,7.7,17.7
